dataset,openml_id,n_samples_orig,n_samples_mod,n_classes,intervention,alpha_orig,r2_orig,alpha_mod,r2_mod,delta_alpha,direction_pred,direction_correct,feature_key,feature_orig,feature_mod,delta_feature,feat_orig_probe_difficulty,feat_orig_class_entropy,feat_orig_label_noise,feat_orig_fisher_ratio,feat_orig_class_imbalance,feat_orig_n_samples,feat_orig_n_features,feat_orig_n_classes,feat_mod_probe_difficulty,feat_mod_class_entropy,feat_mod_label_noise,feat_mod_fisher_ratio,feat_mod_class_imbalance,feat_mod_n_samples,feat_mod_n_features,feat_mod_n_classes
monks-2,334,601,601,2,feature_noise_03,0.02119658213533767,0.5162441965499962,0.02237620323147989,0.5855379049189043,0.0011796210961422214,-1,0,probe_difficulty,0.6996253654235438,0.6850188449755783,-0.01460652044796551,0.6996253654235438,0.6428505617784741,0.12479201331114809,0.002716301180989778,1.9082125603864735,601,6,2,0.6850188449755783,0.6428505617784741,0.22462562396006655,0.002826453535586889,1.9082125603864735,601,6,2
monks-2,334,601,601,2,feature_noise_07,0.02119658213533767,0.5162441965499962,0.026239351189254592,0.5777977008526743,0.005042769053916922,-1,0,probe_difficulty,0.6996253654235438,0.6658947650362361,-0.033730600387307685,0.6996253654235438,0.6428505617784741,0.12479201331114809,0.002716301180989778,1.9082125603864735,601,6,2,0.6658947650362361,0.6428505617784741,0.4259567387687188,0.0025664656457422873,1.9082125603864735,601,6,2
monks-2,334,601,790,2,smote_balance,0.02119658213533767,0.5162441965499962,0.007062702444777104,0.6602404785541001,-0.014133879690560566,1,0,class_entropy,0.6428505617784741,0.6931471803599453,0.050296618581471164,0.6996253654235438,0.6428505617784741,0.12479201331114809,0.002716301180989778,1.9082125603864735,601,6,2,0.8272075706257631,0.6931471803599453,0.09240506329113925,0.0030648919213411,0.9974747474747475,790,6,2
tic-tac-toe,50,958,958,2,label_noise_10,0.04893617282335671,0.8133368918408657,0.03292423799899203,0.9203916846930718,-0.01601193482436468,-1,1,label_noise,0.16075156576200417,0.278705636743215,0.11795407098121086,1.215151730324929,0.6452881306007813,0.16075156576200417,0.007040698236188894,1.87987987987988,958,9,2,0.9882698257274707,0.6570054598067328,0.278705636743215,0.005822657084768868,1.7244318181818181,958,9,2
tic-tac-toe,50,958,958,2,label_noise_20,0.04893617282335671,0.8133368918408657,0.009852213103765014,0.8089152390641989,-0.03908395971959169,-1,1,label_noise,0.16075156576200417,0.34133611691022964,0.18058455114822547,1.215151730324929,0.6452881306007813,0.16075156576200417,0.007040698236188894,1.87987987987988,958,9,2,0.963849922740566,0.6824307180524489,0.34133611691022964,0.0027447891149641177,1.3390243902439025,958,9,2
tic-tac-toe,50,958,958,2,feature_noise_03,0.04893617282335671,0.8133368918408657,0.05939068989270848,0.7581086537097851,0.01045451706935177,-1,0,probe_difficulty,1.215151730324929,0.9049466045311665,-0.3102051257937626,1.215151730324929,0.6452881306007813,0.16075156576200417,0.007040698236188894,1.87987987987988,958,9,2,0.9049466045311665,0.6452881306007813,0.27244258872651356,0.006161442457807735,1.87987987987988,958,9,2
tic-tac-toe,50,958,958,2,feature_noise_07,0.04893617282335671,0.8133368918408657,0.06547581846962502,0.9071861955582537,0.016539645646268315,-1,0,probe_difficulty,1.215151730324929,0.7025819557126023,-0.5125697746123268,1.215151730324929,0.6452881306007813,0.16075156576200417,0.007040698236188894,1.87987987987988,958,9,2,0.7025819557126023,0.6452881306007813,0.3977035490605428,0.004364651039913203,1.87987987987988,958,9,2
tic-tac-toe,50,958,1252,2,smote_balance,0.04893617282335671,0.8133368918408657,0.08478224141958234,0.5146540736053168,0.035846068596225626,1,1,class_entropy,0.6452881306007813,0.6931471803599453,0.047859049759163996,1.215151730324929,0.6452881306007813,0.16075156576200417,0.007040698236188894,1.87987987987988,958,9,2,1.6792708372700436,0.6931471803599453,0.07587859424920128,0.008640063378001297,0.9984051036682615,1252,9,2
tic-tac-toe,50,958,688,2,class_imbalance,0.04893617282335671,0.8133368918408657,0.17731505085061275,0.8766225617472646,0.12837887802725603,-1,0,class_entropy,0.6452881306007813,0.30280676770215564,-0.34248136289862563,1.215151730324929,0.6452881306007813,0.16075156576200417,0.007040698236188894,1.87987987987988,958,9,2,1.2040643132350164,0.30280676770215564,0.07994186046511628,0.002256823577307578,9.936507936507937,688,9,2
colic,25,368,368,2,label_noise_10,0.10983290677388034,0.31684017290441946,0.12782883058442104,0.5824085196731481,0.0179959238105407,-1,0,label_noise,0.21739130434782608,0.29891304347826086,0.08152173913043478,0.5001067993650379,0.6587238763203249,0.21739130434782608,0.036742197295917114,1.6934306569343065,368,26,2,0.5648496350478902,0.6668645901023125,0.29891304347826086,0.022778198597003144,1.5804195804195804,368,26,2
colic,25,368,368,2,label_noise_20,0.10983290677388034,0.31684017290441946,0.08893531720685235,0.4439615793353929,-0.020897589567027988,-1,1,label_noise,0.21739130434782608,0.38315217391304346,0.16576086956521738,0.5001067993650379,0.6587238763203249,0.21739130434782608,0.036742197295917114,1.6934306569343065,368,26,2,0.6601677685314526,0.6823420205691092,0.38315217391304346,0.01256332030837662,1.3354430379746836,368,26,2
colic,25,368,368,2,feature_noise_03,0.10983290677388034,0.31684017290441946,0.1734355308990834,0.6804759819582196,0.06360262412520305,-1,0,probe_difficulty,0.5001067993650379,0.5153555696878581,0.015248770322820238,0.5001067993650379,0.6587238763203249,0.21739130434782608,0.036742197295917114,1.6934306569343065,368,26,2,0.5153555696878581,0.6587238763203249,0.2608695652173913,0.03268807542067152,1.6934306569343065,368,26,2
colic,25,368,368,2,feature_noise_07,0.10983290677388034,0.31684017290441946,0.1689420888358903,0.6867549499514669,0.05910918206200995,-1,0,probe_difficulty,0.5001067993650379,0.5511008747100512,0.05099407534501332,0.5001067993650379,0.6587238763203249,0.21739130434782608,0.036742197295917114,1.6934306569343065,368,26,2,0.5511008747100512,0.6587238763203249,0.33967391304347827,0.02357886284900119,1.6934306569343065,368,26,2
colic,25,368,464,2,smote_balance,0.10983290677388034,0.31684017290441946,0.1745717971423521,0.4535229925635481,0.06473889036847176,1,1,class_entropy,0.6587238763203249,0.6931471803599453,0.03442330403962035,0.5001067993650379,0.6587238763203249,0.21739130434782608,0.036742197295917114,1.6934306569343065,368,26,2,0.4645278695425402,0.6931471803599453,0.1400862068965517,0.05011211130535101,0.9957081545064378,464,26,2
colic,25,368,255,2,class_imbalance,0.10983290677388034,0.31684017290441946,0.45177647574352914,0.8423567203282463,0.3419435689696488,-1,0,class_entropy,0.6587238763203249,0.3029912422409581,-0.35573263407936684,0.5001067993650379,0.6587238763203249,0.21739130434782608,0.036742197295917114,1.6934306569343065,368,26,2,0.22473213912255807,0.3029912422409581,0.11372549019607843,0.015217276143871862,9.666666666666666,255,26,2
page-blocks,30,5000,5000,5,label_noise_10,0.8208731115727219,0.9270995149273584,0.31353432804368964,0.8099366681987635,-0.5073387835290323,-1,1,label_noise,0.0392,0.215,0.1758,0.13883657817469888,0.4461944452378115,0.0392,0.03583859244686472,165.85185185185185,5000,10,5,0.5895761982800459,0.7385332117933354,0.215,0.01665733146471827,26.444444444444443,5000,10,5
page-blocks,30,5000,5000,5,label_noise_20,0.8208731115727219,0.9270995149273584,0.16750220040753694,0.8516928764484477,-0.653370911165185,-1,1,label_noise,0.0392,0.3616,0.32239999999999996,0.13883657817469888,0.4461944452378115,0.0392,0.03583859244686472,165.85185185185185,5000,10,5,0.8805289136845212,0.9727735282699608,0.3616,0.012072251304676648,13.05072463768116,5000,10,5
page-blocks,30,5000,5000,5,feature_noise_03,0.8208731115727219,0.9270995149273584,0.38962738774963146,0.9006869175843067,-0.43124572382309045,-1,1,probe_difficulty,0.13883657817469888,0.17439785812516856,0.035561279950469676,0.13883657817469888,0.4461944452378115,0.0392,0.03583859244686472,165.85185185185185,5000,10,5,0.17439785812516856,0.4461944452378115,0.076,0.034548487156202255,165.85185185185185,5000,10,5
page-blocks,30,5000,5000,5,feature_noise_07,0.8208731115727219,0.9270995149273584,0.37995811114431816,0.9506732970392556,-0.44091500042840376,-1,1,probe_difficulty,0.13883657817469888,0.23694076330898856,0.09810418513428967,0.13883657817469888,0.4461944452378115,0.0392,0.03583859244686472,165.85185185185185,5000,10,5,0.23694076330898856,0.4461944452378115,0.1088,0.027221620815758282,165.85185185185185,5000,10,5
page-blocks,30,5000,22390,5,smote_balance,0.8208731115727219,0.9270995149273584,0.5368987240350309,0.9407254630927675,-0.283974387537691,1,0,class_entropy,0.4461944452378115,1.6094379119341005,1.163243466696289,0.13883657817469888,0.4461944452378115,0.0392,0.03583859244686472,165.85185185185185,5000,10,5,0.1584608893342975,1.6094379119341005,0.022778025904421618,0.11914507464256441,0.9997767358785443,22390,10,5
page-blocks,30,5000,5000,5,class_imbalance,0.8208731115727219,0.9270995149273584,0.8917943095144734,0.868673572768683,0.07092119794175145,-1,0,class_entropy,0.4461944452378115,0.4461944452378115,0.0,0.13883657817469888,0.4461944452378115,0.0392,0.03583859244686472,165.85185185185185,5000,10,5,0.1419499674819225,0.4461944452378115,0.0376,0.03583856465205362,165.85185185185185,5000,10,5
wilt,40983,4839,4839,2,label_noise_10,0.04653790533551717,0.6142762760591207,0.021695530031191835,0.7021382672419326,-0.024842375304325332,-1,1,label_noise,0.019838809671419714,0.19280843149411037,0.17296962182269066,0.15411519101026294,0.20994756918527907,0.019838809671419714,0.004173929698216033,17.47328244274809,4839,5,2,0.392507467991286,0.4074093183515539,0.19280843149411037,0.00193179903326966,6.065693430656935,4839,5,2
wilt,40983,4839,4839,2,label_noise_20,0.04653790533551717,0.6142762760591207,0.010791170078670238,0.4445130997805774,-0.03574673525684693,-1,1,label_noise,0.019838809671419714,0.32444719983467657,0.30460839016325686,0.15411519101026294,0.20994756918527907,0.019838809671419714,0.004173929698216033,17.47328244274809,4839,5,2,0.5438313239096892,0.5464242108141597,0.32444719983467657,0.00022897477212521048,3.2344706911636045,4839,5,2
wilt,40983,4839,4839,2,feature_noise_03,0.04653790533551717,0.6142762760591207,0.05644909253827466,0.8318196048126433,0.009911187202757493,-1,0,probe_difficulty,0.15411519101026294,0.19145203522726473,0.037336844217001786,0.15411519101026294,0.20994756918527907,0.019838809671419714,0.004173929698216033,17.47328244274809,4839,5,2,0.19145203522726473,0.20994756918527907,0.0816284356271957,0.003879650864596505,17.47328244274809,4839,5,2
wilt,40983,4839,4839,2,feature_noise_07,0.04653790533551717,0.6142762760591207,0.03716373221898673,0.6909197120296349,-0.009374173116530438,-1,1,probe_difficulty,0.15411519101026294,0.2056814777349945,0.05156628672473157,0.15411519101026294,0.20994756918527907,0.019838809671419714,0.004173929698216033,17.47328244274809,4839,5,2,0.2056814777349945,0.20994756918527907,0.0975408142178136,0.002909792513436103,17.47328244274809,4839,5,2
wilt,40983,4839,9156,2,smote_balance,0.04653790533551717,0.6142762760591207,0.8501603907737325,0.9397651637135437,0.8036224854382154,1,1,class_entropy,0.20994756918527907,0.6931471803599453,0.4831996111746662,0.15411519101026294,0.20994756918527907,0.019838809671419714,0.004173929698216033,17.47328244274809,4839,5,2,0.23777789054699477,0.6931471803599453,0.0069899519440803845,0.03558026937840578,0.9997816117056125,9156,5,2
wilt,40983,4839,4839,2,class_imbalance,0.04653790533551717,0.6142762760591207,0.0464559554625841,0.609388437570958,-8.194987293306394e-05,-1,1,class_entropy,0.20994756918527907,0.20994756918527907,0.0,0.15411519101026294,0.20994756918527907,0.019838809671419714,0.004173929698216033,17.47328244274809,4839,5,2,0.15751408957582647,0.20994756918527907,0.019838809671419714,0.004173928789750147,17.47328244274809,4839,5,2
har,1478,5000,5000,6,label_noise_10,0.606255294021247,0.9179413654729716,0.12662372661910534,0.9620874494187164,-0.47963156740214163,-1,1,label_noise,0.1146,0.2832,0.16860000000000003,0.15778205820809604,1.7847631778963,0.1146,7.7226288661620766,1.3909883720930232,5000,60,6,0.6779634320744419,1.7865229618168008,0.2832,2.1090792328857577,1.3276353276353277,5000,60,6
har,1478,5000,5000,6,label_noise_20,0.606255294021247,0.9179413654729716,0.08004296125596493,0.8480729867115543,-0.5262123327652821,-1,1,label_noise,0.1146,0.4132,0.29860000000000003,0.15778205820809604,1.7847631778963,0.1146,7.7226288661620766,1.3909883720930232,5000,60,6,0.9857422754964693,1.7874348152251933,0.4132,1.096684803105487,1.326788218793829,5000,60,6
har,1478,5000,5000,6,feature_noise_03,0.606255294021247,0.9179413654729716,0.25182835499336476,0.8761556247491566,-0.35442693902788225,-1,1,probe_difficulty,0.15778205820809604,0.3214847651791595,0.16370270697106348,0.15778205820809604,1.7847631778963,0.1146,7.7226288661620766,1.3909883720930232,5000,60,6,0.3214847651791595,1.7847631778963,0.2534,4.3246537500339395,1.3909883720930232,5000,60,6
har,1478,5000,5000,6,feature_noise_07,0.606255294021247,0.9179413654729716,0.17575337228626534,0.9189359861227121,-0.4305019217349817,-1,1,probe_difficulty,0.15778205820809604,0.4887674626119204,0.33098540440382435,0.15778205820809604,1.7847631778963,0.1146,7.7226288661620766,1.3909883720930232,5000,60,6,0.4887674626119204,1.7847631778963,0.38,1.4623549642621425,1.3909883720930232,5000,60,6
har,1478,5000,5742,6,smote_balance,0.606255294021247,0.9179413654729716,0.6004112540021688,0.9867018286922558,-0.005844040019078234,1,0,class_entropy,1.7847631778963,1.7917594686280547,0.006996290731754673,0.15778205820809604,1.7847631778963,0.1146,7.7226288661620766,1.3909883720930232,5000,60,6,0.14740345841989363,1.7917594686280547,0.08394287704632532,7.414574552582119,0.9989561586638831,5742,60,6
har,1478,5000,1432,6,class_imbalance,0.606255294021247,0.9179413654729716,0.6139502975599745,0.7272186189682359,0.007695003538727541,-1,0,class_entropy,1.7847631778963,1.1692356087008045,-0.6155275691954956,0.15778205820809604,1.7847631778963,0.1146,7.7226288661620766,1.3909883720930232,5000,60,6,0.09625781012052656,1.1692356087008045,0.07681564245810056,5.649391223641865,9.96875,1432,60,6
analcatdata-dmft,962,2000,2000,2,label_noise_10,0.059838011490787664,0.6076989427676358,0.0703068521382511,0.3951197035389739,0.01046884064746343,-1,0,label_noise,0.0015,0.181,0.1795,0.5749360952171416,0.32508297319144824,0.0015,0.1509632234820837,8.955223880597014,2000,6,2,1.1822833915246662,0.47290645144735877,0.181,0.05348643018127918,4.512396694214876,2000,6,2
analcatdata-dmft,962,2000,2000,2,label_noise_20,0.059838011490787664,0.6076989427676358,0.0671538913188801,0.46766157156784216,0.007315879828092432,-1,0,label_noise,0.0015,0.295,0.2935,0.5749360952171416,0.32508297319144824,0.0015,0.1509632234820837,8.955223880597014,2000,6,2,1.0244488660230877,0.5741002888901929,0.295,0.020959838956873623,2.8260038240917784,2000,6,2
analcatdata-dmft,962,2000,2000,2,feature_noise_03,0.059838011490787664,0.6076989427676358,0.25784500331301174,0.5691068311071898,0.1980069918222241,-1,0,probe_difficulty,0.5749360952171416,0.646075324266861,0.07113922904971937,0.5749360952171416,0.32508297319144824,0.0015,0.1509632234820837,8.955223880597014,2000,6,2,0.646075324266861,0.32508297319144824,0.0035,0.13677182915727867,8.955223880597014,2000,6,2
analcatdata-dmft,962,2000,2000,2,feature_noise_07,0.059838011490787664,0.6076989427676358,0.27947638259677826,0.6609411143953045,0.2196383711059906,-1,0,probe_difficulty,0.5749360952171416,0.8337041687181406,0.25876807350099895,0.5749360952171416,0.32508297319144824,0.0015,0.1509632234820837,8.955223880597014,2000,6,2,0.8337041687181406,0.32508297319144824,0.0475,0.09632178274777582,8.955223880597014,2000,6,2
analcatdata-dmft,962,2000,3600,2,smote_balance,0.059838011490787664,0.6076989427676358,0.6570268743994377,0.5933963175827477,0.59718886290865,1,1,class_entropy,0.32508297319144824,0.6931471803599453,0.368064207168497,0.5749360952171416,0.32508297319144824,0.0015,0.1509632234820837,8.955223880597014,2000,6,2,0.45308232962030015,0.6931471803599453,0.0011111111111111111,0.7140680614822987,0.9994447529150472,3600,6,2
analcatdata-dmft,962,2000,1980,2,class_imbalance,0.059838011490787664,0.6076989427676358,0.04834727034700598,0.4622566454537892,-0.011490741143781687,-1,1,class_entropy,0.32508297319144824,0.3046360971492381,-0.020446876042210127,0.5749360952171416,0.32508297319144824,0.0015,0.1509632234820837,8.955223880597014,2000,6,2,0.5720473037461747,0.3046360971492381,0.0015151515151515152,0.1364275008585966,9.94475138121547,1980,6,2
analcatdata-authorship,458,841,841,4,label_noise_10,0.7584354642213132,0.981737957927309,0.16129257394122928,0.849901765638428,-0.5971428902800839,-1,1,label_noise,0.009512485136741973,0.19262782401902498,0.183115338882283,0.032338895839633286,1.2389423946087135,0.009512485136741973,0.32300682709790857,5.660714285714286,841,60,4,1.2026822140583155,1.2790483862888289,0.19262782401902498,0.2137358406941928,4.078947368421052,841,60,4
analcatdata-authorship,458,841,841,4,label_noise_20,0.7584354642213132,0.981737957927309,0.0924348295567261,0.8620317377461592,-0.6660006346645871,-1,1,label_noise,0.009512485136741973,0.37217598097502974,0.3626634958382878,0.032338895839633286,1.2389423946087135,0.009512485136741973,0.32300682709790857,5.660714285714286,841,60,4,1.6144046212937382,1.2980004587275331,0.37217598097502974,0.1442458433069581,3.6707317073170733,841,60,4
analcatdata-authorship,458,841,841,4,feature_noise_03,0.7584354642213132,0.981737957927309,0.5946319966191819,0.7768926099084873,-0.16380346760213138,-1,1,probe_difficulty,0.032338895839633286,0.04284400671603214,0.010505110876398854,0.032338895839633286,1.2389423946087135,0.009512485136741973,0.32300682709790857,5.660714285714286,841,60,4,0.04284400671603214,1.2389423946087135,0.0178359096313912,0.29096757871637136,5.660714285714286,841,60,4
analcatdata-authorship,458,841,841,4,feature_noise_07,0.7584354642213132,0.981737957927309,0.5584533032022745,0.9254065450260658,-0.19998216101903876,-1,1,probe_difficulty,0.032338895839633286,0.10243931144557762,0.07010041560594434,0.032338895839633286,1.2389423946087135,0.009512485136741973,0.32300682709790857,5.660714285714286,841,60,4,0.10243931144557762,1.2389423946087135,0.07491082045184304,0.2002914924837263,5.660714285714286,841,60,4
analcatdata-authorship,458,841,1268,4,smote_balance,0.7584354642213132,0.981737957927309,0.6684410887163001,0.8231704299075658,-0.0899943755050131,1,0,class_entropy,1.2389423946087135,1.3862943607198905,0.14735196611117707,0.032338895839633286,1.2389423946087135,0.009512485136741973,0.32300682709790857,5.660714285714286,841,60,4,0.018720500796117215,1.3862943607198905,0.0031545741324921135,0.49893664118118797,0.9968553459119497,1268,60,4
analcatdata-authorship,458,841,410,4,class_imbalance,0.7584354642213132,0.981737957927309,0.22594548177663998,0.4091436269818747,-0.5324899824446733,-1,1,class_entropy,1.2389423946087135,0.7846140560392887,-0.4543283385694248,0.032338895839633286,1.2389423946087135,0.009512485136741973,0.32300682709790857,5.660714285714286,841,60,4,0.01998071613864156,0.7846140560392887,0.01951219512195122,0.2460405189860989,9.90625,410,60,4
robot-failures-lp2,1498,462,462,2,label_noise_10,0.044550032263613794,0.4161215576005267,0.019099915784592882,0.7054732908125427,-0.02545011647902091,-1,1,label_noise,0.3722943722943723,0.47186147186147187,0.09956709956709958,0.5291696659740043,0.6451389824734641,0.3722943722943723,0.048828383016134694,1.875776397515528,462,9,2,0.613536061845433,0.6685734900921589,0.47186147186147187,0.02763539423169059,1.558011049723757,462,9,2
robot-failures-lp2,1498,462,462,2,label_noise_20,0.044550032263613794,0.4161215576005267,0.01270956512614285,0.7219165560744946,-0.03184046713747094,-1,1,label_noise,0.3722943722943723,0.5021645021645021,0.12987012987012986,0.5291696659740043,0.6451389824734641,0.3722943722943723,0.048828383016134694,1.875776397515528,462,9,2,0.6755794487923563,0.6757203234307395,0.5021645021645021,0.010657102983868839,1.4497354497354498,462,9,2
robot-failures-lp2,1498,462,462,2,feature_noise_03,0.044550032263613794,0.4161215576005267,0.032632543247022056,0.2960345892929126,-0.011917489016591738,-1,1,probe_difficulty,0.5291696659740043,0.5298829113098222,0.000713245335817958,0.5291696659740043,0.6451389824734641,0.3722943722943723,0.048828383016134694,1.875776397515528,462,9,2,0.5298829113098222,0.6451389824734641,0.3203463203463203,0.04464045994948966,1.875776397515528,462,9,2
robot-failures-lp2,1498,462,462,2,feature_noise_07,0.044550032263613794,0.4161215576005267,0.03622104439256088,0.6388459419567049,-0.008328987871052913,-1,1,probe_difficulty,0.5291696659740043,0.5517332365070222,0.02256357053301794,0.5291696659740043,0.6451389824734641,0.3722943722943723,0.048828383016134694,1.875776397515528,462,9,2,0.5517332365070222,0.6451389824734641,0.35064935064935066,0.032677425027979594,1.875776397515528,462,9,2
robot-failures-lp2,1498,462,332,2,class_imbalance,0.044550032263613794,0.4161215576005267,0.1728209943454307,0.7404227001194423,0.1282709620818169,-1,0,class_entropy,0.6451389824734641,0.30337327986987617,-0.34176570260358796,0.5291696659740043,0.6451389824734641,0.3722943722943723,0.048828383016134694,1.875776397515528,462,9,2,0.3035947606674933,0.30337327986987617,0.1355421686746988,0.014119420184627826,9.741935483870968,332,9,2
robot-failures-lp4,1500,210,210,3,label_noise_10,0.14394437163328636,0.2803824306482225,0.14223555179708522,0.9366976898447079,-0.0017088198362011364,-1,1,label_noise,0.05714285714285714,0.23809523809523808,0.18095238095238095,0.2357344613906054,1.0986122883681095,0.05714285714285714,1.8245589739794503,0.9859154929577465,210,7,3,0.6937612318255982,1.0964865917499653,0.23809523809523808,0.9119061332292353,1.1538461538461537,210,7,3
robot-failures-lp4,1500,210,210,3,label_noise_20,0.14394437163328636,0.2803824306482225,0.0616622563221727,0.27629309653329637,-0.08228211531111365,-1,1,label_noise,0.05714285714285714,0.38095238095238093,0.32380952380952377,0.2357344613906054,1.0986122883681095,0.05714285714285714,1.8245589739794503,0.9859154929577465,210,7,3,1.1694835090808167,1.0946998131533605,0.38095238095238093,0.4231021334902368,1.2222222222222223,210,7,3
robot-failures-lp4,1500,210,210,3,feature_noise_03,0.14394437163328636,0.2803824306482225,0.09431383614598865,0.3332733604435996,-0.049630535487297706,-1,1,probe_difficulty,0.2357344613906054,0.29438356384623526,0.058649102455629876,0.2357344613906054,1.0986122883681095,0.05714285714285714,1.8245589739794503,0.9859154929577465,210,7,3,0.29438356384623526,1.0986122883681095,0.1380952380952381,1.3570943279932455,0.9859154929577465,210,7,3
robot-failures-lp4,1500,210,210,3,feature_noise_07,0.14394437163328636,0.2803824306482225,0.21496797509888732,0.9349990377157398,0.07102360346560097,-1,0,probe_difficulty,0.2357344613906054,0.45027669069686405,0.21454222930625866,0.2357344613906054,1.0986122883681095,0.05714285714285714,1.8245589739794503,0.9859154929577465,210,7,3,0.45027669069686405,1.0986122883681095,0.2571428571428571,0.693902438993861,0.9859154929577465,210,7,3
robot-failures-lp4,1500,210,210,3,smote_balance,0.14394437163328636,0.2803824306482225,0.14394437163328636,0.2803824306482225,0.0,1,0,class_entropy,1.0986122883681095,1.0986122883681095,0.0,0.2357344613906054,1.0986122883681095,0.05714285714285714,1.8245589739794503,0.9859154929577465,210,7,3,0.2357344613906054,1.0986122883681095,0.05714285714285714,1.8245589739794503,0.9859154929577465,210,7,3
pol,722,5000,5000,2,label_noise_10,0.6004086092905812,0.9640441322590313,0.12256424464319772,0.9038414556823274,-0.47784436464738345,-1,1,label_noise,0.0952,0.2536,0.15839999999999999,0.30547862501517065,0.6346027326857449,0.0952,0.023518423914856885,2.023579201934704,5000,48,2,0.5034114816228916,0.6601161841086132,0.2536,0.01476025232464122,1.6858216970998925,5000,48,2
pol,722,5000,5000,2,label_noise_20,0.6004086092905812,0.9640441322590313,0.15033387229197065,0.7805827707910263,-0.4500747369986105,-1,1,label_noise,0.0952,0.3542,0.259,0.30547862501517065,0.6346027326857449,0.0952,0.023518423914856885,2.023579201934704,5000,48,2,0.5988022503616957,0.6702446774980882,0.3542,0.007640625823596519,1.541158536585366,5000,48,2
pol,722,5000,5000,2,feature_noise_03,0.6004086092905812,0.9640441322590313,0.38698553359149046,0.9546427447761648,-0.2134230756990907,-1,1,probe_difficulty,0.30547862501517065,0.3613194866399051,0.05584086162473445,0.30547862501517065,0.6346027326857449,0.0952,0.023518423914856885,2.023579201934704,5000,48,2,0.3613194866399051,0.6346027326857449,0.2626,0.022028948549723024,2.023579201934704,5000,48,2
pol,722,5000,5000,2,feature_noise_07,0.6004086092905812,0.9640441322590313,0.3121448361314379,0.8571082679766191,-0.28826377315914326,-1,1,probe_difficulty,0.30547862501517065,0.46377373918116993,0.15829511416599928,0.30547862501517065,0.6346027326857449,0.0952,0.023518423914856885,2.023579201934704,5000,48,2,0.46377373918116993,0.6346027326857449,0.3524,0.01655377992485374,2.023579201934704,5000,48,2
pol,722,5000,6694,2,smote_balance,0.6004086092905812,0.9640441322590313,0.9338675495448906,0.963533695756871,0.33345894025430944,1,1,class_entropy,0.6346027326857449,0.6931471803599453,0.05854444767420042,0.30547862501517065,0.6346027326857449,0.0952,0.023518423914856885,2.023579201934704,5000,48,2,0.3264121131375146,0.6931471803599453,0.06020316701523753,0.03421944727068866,0.9997013142174432,6694,48,2
pol,722,5000,3681,2,class_imbalance,0.6004086092905812,0.9640441322590313,0.2155540180572072,0.6864338808641884,-0.38485459123337395,-1,1,class_entropy,0.6346027326857449,0.3042378501014531,-0.33036488258429175,0.30547862501517065,0.6346027326857449,0.0952,0.023518423914856885,2.023579201934704,5000,48,2,0.15597400537431363,0.3042378501014531,0.06411301276826949,0.006738892698563431,9.991044776119402,3681,48,2
ele-1,1037,4562,4562,2,label_noise_10,0.2636956994011487,0.48259728379798705,0.16252512431521268,0.39466272176324135,-0.101170575085936,-1,1,label_noise,0.2073651907058308,0.31082858395440593,0.10346339324857515,0.39879283349481925,0.5602789174035153,0.2073651907058308,0.04895764385042944,3.027360988526037,4562,14,2,0.5320897121998669,0.6081282153339927,0.31082858395440593,0.030438460157601138,2.3675276752767527,4562,14,2
ele-1,1037,4562,4562,2,label_noise_20,0.2636956994011487,0.48259728379798705,0.1532060932805403,0.3421902823706067,-0.11048960612060837,-1,1,label_noise,0.2073651907058308,0.38864533099517756,0.18128014028934678,0.39879283349481925,0.5602789174035153,0.2073651907058308,0.04895764385042944,3.027360988526037,4562,14,2,0.6136789568108411,0.6481628558398314,0.38864533099517756,0.015048803472918707,1.8465377417342483,4562,14,2
ele-1,1037,4562,4562,2,feature_noise_03,0.2636956994011487,0.48259728379798705,0.7736264532889402,0.6543809654837408,0.5099307538877915,-1,0,probe_difficulty,0.39879283349481925,0.4170035429747273,0.01821070947990805,0.39879283349481925,0.5602789174035153,0.2073651907058308,0.04895764385042944,3.027360988526037,4562,14,2,0.4170035429747273,0.5602789174035153,0.32266549758877683,0.04847318003910134,3.027360988526037,4562,14,2
ele-1,1037,4562,4562,2,feature_noise_07,0.2636956994011487,0.48259728379798705,0.20249288042304217,0.19976495716781392,-0.061202818978106505,-1,1,probe_difficulty,0.39879283349481925,0.45274074417820753,0.05394791068338828,0.39879283349481925,0.5602789174035153,0.2073651907058308,0.04895764385042944,3.027360988526037,4562,14,2,0.45274074417820753,0.5602789174035153,0.342393686979395,0.038701024707559276,3.027360988526037,4562,14,2
ele-1,1037,4562,3773,2,class_imbalance,0.2636956994011487,0.48259728379798705,0.21800533621767942,0.566437018043154,-0.04569036318346925,-1,1,class_entropy,0.5602789174035153,0.3046360971492381,-0.2556428202542772,0.39879283349481925,0.5602789174035153,0.2073651907058308,0.04895764385042944,3.027360988526037,4562,14,2,0.22405155631683638,0.3046360971492381,0.10787172011661808,0.04231470750365339,9.970930232558139,3773,14,2
2dplanes,727,5000,5000,2,label_noise_10,0.5131064854278296,0.785152271135311,0.12208136989965725,0.877443095190771,-0.3910251155281723,-1,1,label_noise,0.125,0.2398,0.11480000000000001,0.3710252588205615,0.6931212601359918,0.125,0.0687761255526378,1.014095851792187,5000,10,2,0.5105301750729477,0.6931471803599453,0.2398,0.04339887508589768,0.9996001599360256,5000,10,2
